Material,BeamEnergy_MeV,Fluence_cm2,DepositedEnergy_MeV,Dose_Gray,DamageIndex,LightYield_photons
Silicon,60,860782633721.5923,3.553085657365119,2.4432114929258567e-10,1.223373771994065e-07,0.0
Silicon,60,4262218439421.526,0.20835334892025859,1.4327020110431757e-11,3.5521899427326126e-08,0.0
Silicon,60,4340876547378.9136,1.7783734842135552,1.222864561775654e-10,3.0878799000412586e-07,0.0
Silicon,60,3372753703924.9937,0.21495344800240185,1.478086331847589e-11,2.899940151686198e-08,0.0
Silicon,60,3324447681671.623,0.25675284440557683,1.7655118980674983e-11,3.414245593386859e-08,0.0
Silicon,60,2992433818858.7593,0.08787702867439422,6.042696042984589e-12,1.0518647700243127e-08,0.0
Silicon,60,1022600169652.9213,0.17023917937590793,1.1706172034870908e-11,6.963464548455102e-09,0.0
Silicon,60,2146970994296.917,1.0002675403199142,6.87814870278867e-11,8.59018158241431e-08,0.0
Silicon,60,3482514310802.26,0.5964792502829853,4.101575644714135e-11,8.308990100828397e-08,0.0
Silicon,60,2690888837296.66,1.5651542547995818,1.0762484308818858e-10,1.6846624451550272e-07,0.0
Silicon,60,102715866934.9449,0.4034623372332397,2.7743317058727553e-11,1.6576793497804526e-09,0.0
Silicon,60,4768248465533.291,3.4617300904239747,2.380392582092482e-10,6.602555676701816e-07,0.0
Silicon,60,4225632102334.9956,0.05115913582865945,3.5178602678953472e-12,8.647187467411994e-09,0.0
Silicon,60,1310119620407.5918,0.06500364732125632,4.469851659449375e-12,3.406502150145332e-09,0.0
Silicon,60,3086130086479.818,1.2085663345103894,8.310475578651741e-11,1.4919171705756577e-07,0.0
Silicon,60,4616964524803.656,2.1851477612895853,1.5025751245420375e-10,4.035499878131258e-07,0.0
Silicon,60,489094950447.12036,1.587188240586025,1.0913996803871749e-10,3.105143015518696e-08,0.0
Silicon,60,2520117109175.536,0.6729859663224026,4.6276594657614893e-11,6.784013791856472e-08,0.0
Silicon,60,2286652698973.01,0.3142195795975644,2.1606709272086943e-11,2.874044199027741e-08,0.0
Silicon,60,2056922976364.8262,0.013542820722158967,9.312462019153928e-13,1.1142615643279388e-09,0.0
Silicon,60,4179587158375.696,0.7122310322335674,4.897520666197327e-11,1.190732670448034e-07,0.0
Silicon,60,1909424272020.312,0.6455695556177913,4.439135753732673e-11,4.93066471509591e-08,0.0
Silicon,60,327680032872.62787,0.4219694070640682,2.9015920369523982e-11,5.530837967119887e-09,0.0
Silicon,60,338530333399.86945,0.8629224631702093,5.933721510910068e-11,1.1685017166209901e-08,0.0
Silicon,60,223295586557.79883,1.304952918268189,8.97325951326578e-11,1.1655609092600262e-08,0.0
Silicon,60,2051635655151.4458,1.2069379835554435,8.299278534304122e-11,9.90478800247575e-08,0.0
Silicon,60,3594847325714.8164,0.30551051456107015,2.1007847048045295e-11,4.393054624990482e-08,0.0
Silicon,60,1026575085033.2722,0.8802088064271675,6.05258774884755e-11,3.614401721220018e-08,0.0
Silicon,60,3235877916953.4316,0.16107817797769103,1.1076233270055665e-11,2.08491727608442e-08,0.0
Silicon,60,3438571475797.484,0.12965530737337574,8.915499586586916e-12,1.7833161664793802e-08,0.0
Silicon,60,1283458598837.8337,1.5411058284283339,1.0597119897816772e-10,7.911782108861794e-08,0.0
Silicon,60,3006782703742.54,1.183340136300188,8.137012444538349e-11,1.423218661788698e-07,0.0
Silicon,60,3427493016733.9683,1.4607114914712533,1.0044303594014648e-10,2.0026313745923124e-07,0.0
Silicon,60,2338401977782.6074,0.16541992650495121,1.1374785315352049e-11,1.547273133215326e-08,0.0
Silicon,60,1690215820427.6743,2.4606268760092296,1.692003076482604e-10,1.6635961896001301e-07,0.0
Silicon,60,3099566242355.8936,0.1428450454625387,9.822466735586706e-12,1.7710307232139116e-08,0.0
Silicon,60,4889456965767.004,2.040505239719344,1.4031144570701883e-10,3.9907850232119263e-07,0.0
Silicon,60,2139938632751.2007,0.4344500800894528,2.987413001363603e-11,3.7187860415410934e-08,0.0
Silicon,60,1964758130462.754,0.11141669851747751,7.661356482005672e-12,8.756274571261256e-09,0.0
Silicon,60,2326691843106.3057,0.33794987257944664,2.323847754718188e-11,3.145220847637656e-08,0.0
Silicon,60,390329783290.7906,0.20021837070449944,1.3767633870186048e-11,3.126047729916898e-09,0.0
Silicon,60,2770284765560.2363,0.6746585901375081,4.639160943976449e-11,7.475985656849144e-08,0.0
Silicon,60,1650199962214.1453,2.9906521600048626,2.0564648402217125e-10,1.9740696325742706e-07,0.0
Silicon,60,615896390432.9998,0.39730523300011533,2.7319935545413082e-11,9.78795435619652e-09,0.0
Silicon,60,2336621138175.693,0.9470050896443359,6.511899633160353e-11,8.851168441691689e-08,0.0
Silicon,60,26886093004.14736,2.223042902003907,1.5286329943058455e-10,2.390757528619468e-09,0.0
Silicon,60,2014908373362.167,0.9944521032983586,6.838159960783537e-11,8.014919479373926e-08,0.0
Silicon,60,537618986952.988,0.44972917738570783,3.0924767958104434e-11,9.671317789972197e-09,0.0
Silicon,60,131220589964.90366,4.692813818359495,3.226923795493226e-10,2.463175191362341e-08,0.0
Silicon,60,4124130480760.0654,0.20753303374301543,1.4270612703965e-11,3.423573240896709e-08,0.0
Silicon,60,4582081528380.348,0.7407756510374275,5.0938022857474057e-11,1.3577177709170092e-07,0.0
Silicon,60,1046296495311.9421,1.5930996061154796,1.0954645179940341e-10,6.667418138245848e-08,0.0
Silicon,60,2701098336532.964,0.000649080184197677,4.4632759206773996e-14,7.012917623251421e-11,0.0
Silicon,60,1397011204083.6147,1.2108069444283414,8.325882704824893e-11,6.766043469394558e-08,0.0
Silicon,60,2472951418974.189,0.3099261772501823,2.1311481659514896e-11,3.0657295192323376e-08,0.0
Silicon,60,2188790291261.8596,0.18600038261348134,1.2789961073633801e-11,1.628463326541517e-08,0.0
Silicon,60,1352564764851.6235,0.3204731559163235,2.2036724504120825e-11,1.7338427950928798e-08,0.0
Silicon,60,3504963962380.1353,3.4057002797013074,2.3418647528462836e-10,4.774742698808412e-07,0.0
Silicon,60,641189887008.0686,2.2250247799727947,1.5299957948398336e-10,5.706653549043637e-08,0.0
Silicon,60,274833183035.12198,0.2404861389818997,1.6536570049528757e-11,2.6437428420888888e-09,0.0
Silicon,60,3840700410856.023,0.12446039947029675,8.558281666236912e-12,1.912060429523494e-08,0.0
Silicon,60,3332990855791.1924,0.4527966886383691,3.113569951084216e-11,6.036668891056864e-08,0.0
Silicon,60,2497645359490.526,0.8973131509627925,6.170202507337197e-11,8.964680110048161e-08,0.0
Silicon,60,2344270954657.9824,2.0184941753853236,1.3879789690638874e-10,1.8927589070008518e-07,0.0
Silicon,60,2492082783662.217,3.384049010261525,2.3269766709273864e-10,3.373332111016765e-07,0.0
Silicon,60,2190750139732.3777,1.3909185087223517,9.564385477702907e-11,1.218861966935937e-07,0.0
Silicon,60,1970532556197.5837,0.9138118386245037,6.28365258200604e-11,7.202783912993428e-08,0.0
Silicon,60,2503456108401.74,0.15353823123171256,1.0557763232395932e-11,1.5375048914009188e-08,0.0
Silicon,60,2647290704087.2046,0.07691168883714901,5.288685391463665e-12,8.144303955769289e-09,0.0
Silicon,60,3462592547277.2686,0.906406934247147,6.23273417129654e-11,1.2554071581298436e-07,0.0
Silicon,60,3558923732062.7725,0.774496303717706,5.32567591369285e-11,1.1025493102783364e-07,0.0
Silicon,60,1894369109899.3218,1.8713749684397865,1.2868152561952176e-10,1.4180299733004597e-07,0.0
Silicon,60,2073567208490.0088,0.38950197585912644,2.6783359471329407e-11,3.2306340991342064e-08,0.0
Silicon,60,1874748876983.753,0.04050002276477639,2.784906715590963e-12,3.037094887843239e-09,0.0
Silicon,60,2687313510392.295,0.5511412692300572,3.789817676974305e-11,5.9243575157467605e-08,0.0
Silicon,60,2272234154191.8345,3.4796662065158195,2.3927260097663157e-10,3.162646559852953e-07,0.0
Silicon,60,4449086351049.605,1.587553653905578,1.0916509498774416e-10,2.825265317260094e-07,0.0
Silicon,60,3484842721913.198,0.03435562748588591,2.3623991092419177e-12,4.788958336038022e-09,0.0
Silicon,60,4494295354934.684,2.076876066512644,1.4281241614786385e-10,3.7336377834011173e-07,0.0
Silicon,60,3548593587881.5337,0.6380710802933481,4.38757392027638e-11,9.057019776566474e-08,0.0
Silicon,60,4855250821133.832,0.4537650425730965,3.1202286519732346e-11,8.81257238221942e-08,0.0
Silicon,60,3182326523493.793,0.4257793636920495,2.927790476052051e-11,5.419875848934077e-08,0.0
Silicon,60,4818115189433.643,0.9042244556657576,6.217726774156925e-11,1.7426630338002217e-07,0.0
Silicon,60,799267753143.0361,0.7562987566242739,5.2005439566020565e-11,2.4179408316478216e-08,0.0
Silicon,60,271863627338.72522,1.0689386702073151,7.350352612157752e-11,1.1624221771407761e-08,0.0
Silicon,60,2899834674167.258,0.8524746553244521,5.861879155655496e-11,9.888142257434514e-08,0.0
Silicon,60,4917631096940.876,0.15542015591983807,1.0687170189341037e-11,3.0571959673711816e-08,0.0
Silicon,60,2093850184038.96,0.29737692773614655,2.0448556484133017e-11,2.490650939477084e-08,0.0
Silicon,60,1068096377342.8684,1.83903708212168,1.2645787262805635e-10,7.857075380853462e-08,0.0
Silicon,60,2612491831475.635,1.0884397489278281,7.48444805552441e-11,1.1374159812509369e-07,0.0
Silicon,60,3247505136648.6543,0.5949332668829608,4.09094498512679e-11,7.72819536066232e-08,0.0
Silicon,60,1582741690624.286,0.20162845954650307,1.3864595936318297e-11,1.2765030757624108e-08,0.0
Silicon,60,3576699098911.3047,0.007720764521479957,5.30903626653423e-13,1.1045940602753493e-09,0.0
Silicon,60,4875821390158.172,0.3738027962832501,2.5703835371205904e-11,7.290382679275234e-08,0.0
Silicon,60,4485845977335.979,0.05640841425878578,3.8788168736970565e-12,1.0121578327627026e-08,0.0
Silicon,60,1465011013825.8545,0.6583287066883464,4.526871619235772e-11,3.857835224064632e-08,0.0
Silicon,60,1640351178891.5457,1.7248569163816247,1.1860649160035672e-10,1.1317484304823337e-07,0.0
Silicon,60,1863990710003.447,0.3360304601540242,2.3106492817578305e-11,2.5054306240211386e-08,0.0
Silicon,60,1978818364184.2903,1.8822587064606098,1.294299250779854e-10,1.4898592377960086e-07,0.0
Silicon,60,510594300974.46436,1.2193043883433807,8.384313755004282e-11,2.4902794873651416e-08,0.0
Silicon,60,3812194566057.5537,0.1338312425520082,9.20264979364706e-12,2.0407629425019845e-08,0.0
Silicon,60,1833042925417.3953,1.0344041412936438,7.112882519733264e-11,7.584428772883078e-08,0.0
Silicon,60,4400301683760.207,0.16449712873318922,1.1311330889001765e-11,2.8953479701534887e-08,0.0
Silicon,60,4635433709369.343,1.0636050173230602,7.3136767667582e-11,1.9721082203014711e-07,0.0
Silicon,60,131912233445.36366,0.15398425919206424,1.0588433493233541e-11,8.124963018181985e-10,0.0
Silicon,60,4942630318941.749,0.4984218134331019,3.4273024079238076e-11,9.85405906678551e-08,0.0
Silicon,60,3553013430185.921,0.836080969473945,5.749151105887404e-11,1.1882427653055167e-07,0.0
Silicon,60,2606757207704.882,0.051687236629387914,3.554174110852907e-12,5.38944306520019e-09,0.0
Silicon,60,1953742765779.041,0.16641869412184696,1.1443463663010334e-11,1.300557278923814e-08,0.0
Silicon,60,2597405481722.4673,0.38626387492530545,2.656069764497107e-11,4.013135624489399e-08,0.0
Silicon,60,1629877372652.4377,0.620491850842574,4.266693706364614e-11,4.045302510414171e-08,0.0
Silicon,60,3117212190345.776,1.9553657703219918,1.3445699269933428e-10,2.4381160063330286e-07,0.0
Silicon,60,473971579459.50824,0.2073601278964697,1.4258723163655187e-11,3.931312293440616e-09,0.0
Silicon,60,3109401788529.933,0.4268996204736451,2.935493707856072e-11,5.309609773694007e-08,0.0
Silicon,60,1383970802190.8362,0.6458366558128013,4.440972417210961e-11,3.575276298517958e-08,0.0
Silicon,60,97997796971.20837,0.35066242113347157,2.4112631669168476e-11,1.3745657900668126e-09,0.0
Silicon,60,2768001773152.7593,0.9828253204184387,6.758210608875598e-11,1.088184891847067e-07,0.0
Silicon,60,2896454301704.955,0.29652429631397764,2.038992691280381e-11,3.4354762944746214e-08,0.0
Silicon,60,2138579333510.5647,1.479947767030614,1.0176578169017637e-10,1.2659942836987118e-07,0.0
Silicon,60,370708300426.0811,0.7035088676078632,4.837544366969813e-11,1.0431863065823516e-08,0.0
Silicon,60,4467781334492.916,0.09025833370138901,6.2064419351798895e-12,1.613017994373995e-08,0.0
Silicon,60,3061039728067.1655,0.9861738974980901,6.781236459628713e-11,1.2074869916097963e-07,0.0
Silicon,60,587409364849.1582,0.8422123225473817,5.791312184287399e-11,1.9788936218227675e-08,0.0
Silicon,60,2559543577204.797,0.4133924781501457,2.8426144233588e-11,4.232384249255919e-08,0.0
Silicon,60,2491299036582.8726,0.011219785442707776,7.715071176222122e-13,1.118073626563377e-09,0.0
Silicon,60,311405325276.70557,0.22402086375822108,1.5404366845328183e-11,2.790451597895896e-09,0.0
Silicon,60,3038229920978.708,0.5203870705296726,3.578342303267085e-11,6.324222272694835e-08,0.0
Silicon,60,4043548730618.6064,0.22303609932900287,1.533665140012626e-11,3.60742934529566e-08,0.0
Silicon,60,3747550190699.9062,0.8615448168783418,5.924248389296746e-11,1.2914729771155787e-07,0.0
Silicon,60,1022817376679.2749,1.2459235395449753,8.567355264326903e-11,5.0974089850413934e-08,0.0
Silicon,60,4312839722475.515,1.93806460324938,1.3326731098858762e-10,3.3434248022470705e-07,0.0
Silicon,60,1719285406640.1611,1.0412379844047972,7.159874136711065e-11,7.160741085706334e-08,0.0
Silicon,60,4733076807676.787,1.167992017579501,8.031474037448605e-11,2.2112783719828622e-07,0.0
Silicon,60,368022341486.31146,0.9376212821882718,6.44737367337513e-11,1.3802623187933017e-08,0.0
Silicon,60,2436181355714.015,4.2326455475914,2.9104978727210257e-10,4.1245968673552434e-07,0.0
Silicon,60,2989650642115.97,0.3024581281017666,2.0797955522836412e-11,3.6169765475705635e-08,0.0
Silicon,60,1245773991388.2776,0.3095987382508775,2.128896594209403e-11,1.5427602235182814e-08,0.0
Silicon,60,3859187141713.9365,0.13505671696542945,9.28691720118763e-12,2.0848365820603352e-08,0.0
Silicon,60,3138209442255.478,0.6649180500363333,4.572181980288465e-11,8.346608411800487e-08,0.0
Silicon,60,100366092066.89821,0.10110481028804874,6.9522791822878084e-12,4.058997879110631e-10,0.0
Silicon,60,3045759267574.217,0.3149115826749034,2.1654293542063376e-11,3.836579485594205e-08,0.0
Silicon,60,2462476389748.0474,0.659095435788502,4.532143885457606e-11,6.492027796879547e-08,0.0
Silicon,60,988185716500.5033,3.1605035242124666,2.173259886876708e-10,1.249265775830505e-07,0.0
Silicon,60,4978783653027.053,3.3190551704478746,2.2822848982781873e-10,6.609943050448319e-07,0.0
Silicon,60,4486839352189.799,1.3615636385691012,9.36253231949632e-11,2.443646925617029e-07,0.0
Silicon,60,1469613398195.0269,0.49306783339722426,3.390486786748347e-11,2.898476376718217e-08,0.0
Silicon,60,2709943894785.095,2.003675832272157,1.3777894184333924e-10,2.1719396355177508e-07,0.0
Silicon,60,1589345678152.3508,2.083094621318745,1.432400231924664e-10,1.3243029734301422e-07,0.0
Silicon,60,3879723800664.03,2.4101411370230794,1.6572875222813896e-10,3.740272772907163e-07,0.0
Silicon,60,4652353851650.311,1.0217208283282604,7.025668140476275e-11,1.901362732393731e-07,0.0
Silicon,60,1800554748502.774,0.2253870606100404,1.5498310762583456e-11,1.623286968929963e-08,0.0
Silicon,60,4029865403226.701,0.09549904768649041,6.566809623276447e-12,1.5393932332515387e-08,0.0
Silicon,60,2497053638138.892,2.4624663752042304,1.69326797297198e-10,2.4595642483993657e-07,0.0
Silicon,60,1988927020944.7708,0.0571484107246184,3.929701317372064e-12,4.546560731769738e-09,0.0
Silicon,60,4692725041972.861,0.35082076944563806,2.4123520188429717e-11,6.585221640086933e-08,0.0
Silicon,60,2556919396707.967,0.6674049083969096,4.589282386847041e-11,6.826002222952649e-08,0.0
Silicon,60,2342378396284.75,0.022221777813569547,1.528038110615659e-12,2.082072491101803e-09,0.0
Silicon,60,3365447665792.092,2.374212775530244,1.632582070686286e-10,3.1961155374008097e-07,0.0
Silicon,60,1313558663081.2393,0.33844357124625246,2.3272425793103897e-11,1.7782619398986703e-08,0.0
Silicon,60,1630716425233.6956,0.02891894987892728,1.9885563569536357e-12,1.8863442627230685e-09,0.0
Silicon,60,4660908722830.728,5.049895575369218,3.472464245899165e-10,9.414840934649075e-07,0.0
Silicon,60,3395863928730.343,0.37308482516060676,2.565446545818974e-11,5.067781200478285e-08,0.0
Silicon,60,4134919367377.318,2.0936614266029463,1.4396662937659694e-10,3.462848472636539e-07,0.0
Silicon,60,1362847692057.794,0.6041742275740279,4.154488686414404e-11,3.293589806600258e-08,0.0
Silicon,60,2723513047750.0615,1.0880460120682753,7.481740599208367e-11,1.1853230041681477e-07,0.0
Silicon,60,4857267372277.596,0.2758722827347199,1.8969830641713028e-11,5.35994175137238e-08,0.0
Silicon,60,1600332456150.806,0.6989144331905247,4.805951616176802e-11,4.473981806028164e-08,0.0
Silicon,60,810777616822.039,0.2979360552015565,2.0487003816430467e-11,9.662395392067097e-09,0.0
Silicon,60,2559321181041.073,3.017648310335684,2.07502822740499e-10,3.0892524950299694e-07,0.0
Silicon,60,1945227232737.1323,0.06288166772155791,4.323937784983934e-12,4.8927652996760786e-09,0.0
Silicon,60,806290391605.7006,0.3211339700712739,2.2082164127416037e-11,1.0357089379466431e-08,0.0
Silicon,60,4443871399689.807,2.235944500412651,1.5375045320477e-10,3.974499926670997e-07,0.0
Silicon,60,4953712313663.352,0.6539956188500388,4.497075968279636e-11,1.2958824600717283e-07,0.0
Silicon,60,2847225081643.089,0.9165010337464687,6.302144318660589e-11,1.043793892253906e-07,0.0
Silicon,60,3875637074183.5356,1.0546720707710064,7.252251065870778e-11,1.635010471434414e-07,0.0
Silicon,60,4296601464036.0347,0.07356851498151738,5.058798426312769e-12,1.2643783567061783e-08,0.0
Silicon,60,3507900210048.9165,0.01789795805755471,1.2307189030323177e-12,2.5113700331817148e-09,0.0
Silicon,60,230338685067.53873,2.7780604924884447,1.9102802402811743e-10,2.5595792035114697e-08,0.0
Silicon,60,796594816266.9208,0.31677155904685994,2.1782191264965582e-11,1.009354327510078e-08,0.0
Silicon,60,364236063845.41846,0.47854094533844777,3.290595415460748e-11,6.972074812757671e-09,0.0
Silicon,60,59299237143.862236,1.1459969288285237,7.880229010431262e-11,2.7182697459496178e-09,0.0
Silicon,60,1536922079698.6104,0.26958531379666684,1.8537519229988998e-11,1.6573264845463028e-08,0.0
Silicon,60,1967856242802.9832,1.3207739603121644,9.082049887265853e-11,1.039637313252765e-07,0.0
Silicon,60,1212738364356.2693,0.6129362079605516,4.2147387711168953e-11,2.9733250171872543e-08,0.0
Silicon,60,332377193950.74146,1.9421857303329022,1.3355069242166393e-10,2.5821529727168858e-08,0.0
Silicon,60,2654016823275.021,0.32647922358159115,2.2449720276307024e-11,3.465925407341239e-08,0.0
Silicon,60,1373863406586.1367,0.22793310350844598,1.5673384539878195e-11,1.2525958002394566e-08,0.0
Silicon,60,3982225402769.176,1.7819379815750456,1.2253156203089726e-10,2.8384314785549514e-07,0.0
Silicon,60,50182581910.153175,0.3950090610809304,2.716204366878305e-11,7.929029825178597e-10,0.0
Silicon,60,4214209985925.1753,0.5308049648759952,3.649978964055888e-11,8.947694334236325e-08,0.0
Silicon,60,4774220857940.325,1.5784618270905366,1.0853991288102645e-10,3.014370151343294e-07,0.0
Silicon,60,3583513965136.312,1.0094387286618844,6.941212627843338e-11,1.446935112443723e-07,0.0
Silicon,60,3670883885660.207,0.5829052014331608,4.008236290266874e-11,8.55910924323403e-08,0.0
Silicon,60,4668475934897.639,0.2875360949797546,1.977187041436323e-11,5.3694213593097045e-08,0.0
Silicon,60,1053265713648.7422,1.4447753996734156,9.934722102355163e-11,6.086929569596668e-08,0.0
Silicon,60,4972882185360.798,0.19897672874433078,1.3682254732171326e-11,3.957951318696202e-08,0.0
Silicon,60,3869671204858.924,2.634980061192504,1.811893714352535e-10,4.0786025872696156e-07,0.0
Silicon,60,3635587834555.6904,0.16289084467670747,1.1200877833653527e-11,2.3688158930685535e-08,0.0
Silicon,60,1811841989186.5107,1.6344157369234118,1.1238747662592068e-10,1.1845212239780206e-07,0.0
Silicon,60,2733429652173.9966,0.5520797719430864,3.7962711116385164e-11,6.036284875978761e-08,0.0
Silicon,60,3273049763484.0015,0.20580257017538972,1.4151620681699824e-11,2.694408214547836e-08,0.0
Silicon,60,3105510877972.9077,0.5147984018702094,3.5399128905940436e-11,6.394848147884015e-08,0.0
Silicon,60,3527873346003.128,0.2504528489469125,1.7221911825140098e-11,3.534263720921441e-08,0.0
Silicon,60,421084878001.269,0.14617516163546093,1.0051455814124583e-11,2.4620860041633536e-09,0.0
Silicon,60,1784685679830.167,0.27332614556096163,1.879475038175371e-11,1.951205031623296e-08,0.0
Silicon,60,2175660082811.431,2.0204066819773603,1.389294067695488e-10,1.758287267609453e-07,0.0
Silicon,60,1310540196396.0828,0.11198506235014605,7.700438935457383e-12,5.870437024231519e-09,0.0
Silicon,60,871410078643.4265,3.5950098666607,2.4720398747495454e-10,1.2530911322522782e-07,0.0
Silicon,60,703248124765.1854,0.005010987742015001,3.4457100173826587e-13,1.4095870931173524e-10,0.0
Silicon,60,1838253127360.3596,1.0736411423584216,7.3826882637932e-11,7.89449675041247e-08,0.0
Silicon,60,2472274085807.2036,1.941503765305729,1.3350379839903577e-10,1.9199717785849857e-07,0.0
Silicon,60,324252436331.8369,2.7174590477049185,1.8686088141853504e-10,3.5245708674012534e-08,0.0
Silicon,60,4732825892006.842,0.1554680729081342,1.069046510952594e-11,2.9432132833600997e-08,0.0
Silicon,60,3828564181075.184,1.198018885636927,8.237948060900308e-11,1.8346768775204584e-07,0.0
Silicon,60,3656950348195.478,0.11355983411415542,7.808725108198178e-12,1.6611306996191258e-08,0.0
Silicon,60,872574019693.7474,0.43480869154693674,2.98987892456082e-11,1.5176110711235575e-08,0.0
Silicon,60,3022965832380.8228,1.316493550796214,9.052616468732525e-11,1.591886009042665e-07,0.0
Silicon,60,2653327484575.2505,0.4246069897743168,2.9197288707150856e-11,4.506485584443829e-08,0.0
Silicon,60,4912519540475.603,0.3759665915882353,2.585262462278278e-11,7.387772910972866e-08,0.0
Silicon,60,3740882132699.9883,0.12336000422890052,8.482615089075529e-12,1.8459009428387558e-08,0.0
Silicon,60,2883051799743.9937,0.06874800253560893,4.7273250945279795e-12,7.92816209756368e-09,0.0
Silicon,60,4255555205685.9097,0.12248179776114589,8.422226898581661e-12,2.084912208256853e-08,0.0
Silicon,60,783920411594.9403,2.083246972718456,1.4325049934549595e-10,6.532399297229461e-08,0.0
Silicon,60,85930483157.97623,0.011261700957942943,7.743893579741213e-13,3.870893617986724e-11,0.0
Silicon,60,3454264333738.4707,1.180470719759859,8.11728144972039e-11,1.631063161715625e-07,0.0
Silicon,60,500574186583.81494,1.463712179680391,1.0064937253391968e-10,2.9307861349453377e-08,0.0
Silicon,60,586013863517.7109,0.8390711688970963,5.7697126411311146e-11,1.966829349806837e-08,0.0
Silicon,60,3725956824858.407,1.312209159334249,9.023155669107928e-11,1.9556938691452635e-07,0.0
Silicon,60,1359968872228.6055,1.056328010598051,7.263637819828263e-11,5.746292853106072e-08,0.0
Silicon,60,3146869765688.7754,0.6079947603672634,4.180759850494515e-11,7.653121316387733e-08,0.0
Silicon,60,4587860561202.814,0.4824170424453124,3.317248656931462e-11,8.853048492347814e-08,0.0
Silicon,60,1589207912872.913,2.8358606479630515,1.950025413284739e-10,1.802708872619115e-07,0.0
Silicon,60,1093549347621.1948,3.57333866625618,2.457138087683402e-10,1.5630488669256149e-07,0.0
Silicon,60,541748789867.8481,1.0534613201314433,7.243925570335604e-11,2.2828455814151807e-08,0.0
Silicon,60,661007183484.4333,0.21977278859645596,1.5112256070106003e-11,5.810855679866526e-09,0.0
Silicon,60,320491249940.42523,0.5940245726452676,4.0846965227501926e-11,7.61518711129635e-09,0.0
Silicon,60,447335470360.40326,0.6862460285482718,4.718839751156524e-11,1.2279287598543996e-08,0.0
Silicon,60,2165702898157.6782,1.4186938103193152,9.755377034409444e-11,1.2289877186427603e-07,0.0
Silicon,60,1611116574669.609,1.101949244082967,7.57734351881909e-11,7.101474766346859e-08,0.0
Silicon,60,3535738463471.7603,0.7232238414886203,4.9731106195546684e-11,1.0228521416204474e-07,0.0
Silicon,60,4352505874652.539,1.14057417570392,7.842940484245952e-11,1.985742320091316e-07,0.0
Silicon,60,3926018283680.4976,0.024350938869603985,1.674445804210391e-12,3.824089249074054e-09,0.0
Silicon,60,2657879910761.6045,1.4989495153418373,1.0307240062190493e-10,1.5936111216291655e-07,0.0
Silicon,60,521186160000.9406,0.23779058988560076,1.635121576407347e-11,4.957326577073391e-09,0.0
Silicon,60,3551738746868.352,1.0683036886470798,7.345986282732096e-11,1.5177342417560872e-07,0.0
Silicon,60,1820515336387.099,0.12100813937113378,8.320893593890262e-12,8.811886942112663e-09,0.0
Silicon,60,437395465637.8968,0.1215585945325456,8.358744591766262e-12,2.126767122314043e-09,0.0
Silicon,60,4213907371991.002,0.03630890617108331,2.4967125875187235e-12,6.1200946953303015e-09,0.0
Silicon,60,1697700420740.7026,2.4105357396303506,1.657558863227878e-10,1.636947015752379e-07,0.0
Silicon,60,1099061674232.741,0.9277530684038343,6.37951678598822e-11,4.078631362537923e-08,0.0
Silicon,60,4358545802448.0273,0.44935733633415914,3.089919901836322e-11,7.834178128313903e-08,0.0
Silicon,60,4511648003550.555,1.5501211620702502,1.0659112117792762e-10,2.797440418446284e-07,0.0
Silicon,60,1701464477585.8835,0.9837192934909611,6.764357843971451e-11,6.695053735163011e-08,0.0
Silicon,60,1780459082214.0535,0.9677959379579831,6.654863930804814e-11,6.892484269868639e-08,0.0
Silicon,60,2902346352639.889,0.6675628571019229,4.590368490950896e-11,7.749994493870517e-08,0.0
Silicon,60,3669873054115.184,0.007958362594820537,5.4724160438496e-13,1.1682472176644034e-09,0.0
Silicon,60,325114517515.24866,0.29902955418477034,2.05621961855689e-11,3.888753969263261e-09,0.0
Silicon,60,2970784849370.4736,0.1154969322084014,7.941925959041054e-12,1.3724661454139504e-08,0.0
Silicon,60,4764572108300.072,1.0859227001955896,7.467140050641072e-11,2.0695828036487234e-07,0.0
Silicon,60,1317848546927.969,0.2858448568823214,1.9655575656640244e-11,1.506800917156802e-08,0.0
Silicon,60,4545047798343.699,0.5981400722247879,4.112995969601334e-11,1.0874300873465654e-07,0.0
Silicon,60,4751340020407.837,0.43607427264496695,2.99858145127173e-11,8.28774857395308e-08,0.0
Silicon,60,1353076668445.7378,0.15454928684007038,1.0627286540318625e-11,8.364681365929086e-09,0.0
Silicon,60,3773467310767.8994,3.1789398118989776,2.18593724799498e-10,4.798250185239779e-07,0.0
Silicon,60,1201487291514.6045,2.709340707856202,1.8630263928382187e-10,1.302095371548964e-07,0.0
Silicon,60,3690679697043.3423,0.08840309338138812,6.078869877845168e-12,1.3050700075940632e-08,0.0
Silicon,60,3989125656731.241,1.756577787730677,1.2078771673589426e-10,2.8028838084322593e-07,0.0
Silicon,60,1243556461516.1406,0.6701607694675303,4.608232539165184e-11,3.333531020503905e-08,0.0
Silicon,60,3582189022480.3423,1.4860523097552665,1.0218554891174648e-10,2.1293281083347493e-07,0.0
Silicon,60,4062401648931.808,0.16388118743671481,1.1268976862118273e-11,2.6630048242872523e-08,0.0
Silicon,60,1799308571813.4897,0.14187944113827,9.756068798408302e-12,1.0211395784167869e-08,0.0
Silicon,60,846836852188.7374,2.2141851054431827,1.5225420996733728e-10,7.50021417942677e-08,0.0
