Material,BeamEnergy_MeV,Fluence_cm2,DepositedEnergy_MeV,Dose_Gray,DamageIndex,LightYield_photons
GaN,60,34532944318.91954,2.5380150771950705,6.611962595740486e-11,4.3822566670677824e-09,30456.180926340847
GaN,60,1666011600468.8003,2.5917790316665963,6.752026876350548e-11,2.158966966304172e-07,31101.348379999155
GaN,60,931259446853.7938,0.3756192809303734,9.785523569447572e-12,1.7489950189341967e-08,4507.431371164481
GaN,60,2058621347397.2131,1.8063009850338303,4.705722458864231e-11,1.8592448838076287e-07,21675.611820405964
Diamond,60,155643309643.60626,0.5857452071739937,2.6661058409944012e-11,2.1201702942427955e-09,8786.178107609905
Silicon,60,1897954432596.4082,0.2274692066475832,1.564148555822424e-11,1.7269047561438755e-08,0.0
Diamond,60,3440953909832.4053,1.4563219553947375,6.628664518449831e-11,1.1653806340442549e-07,21844.829330921064
GaN,60,483936560333.223,0.7957817563296871,2.073147340416745e-11,1.9255394296705992e-08,9549.381075956244
Diamond,60,2421180338328.614,0.1813623034146716,8.254973161503367e-12,1.0211880073060263e-08,2720.434551220074
GaN,60,1498189513536.6794,0.14803113984098898,3.8564639289501745e-12,1.1088935069332573e-08,1776.3736780918678
Diamond,60,1668073575192.7654,1.3925418339439373,6.338359873603118e-11,5.402005198958963e-08,20888.127509159058
Diamond,60,2674625350992.459,0.0037485109798744685,1.706190148220249e-13,2.331595929126939e-10,56.227664698117024
Silicon,60,911412228791.2278,0.7773223054972245,5.345108375199755e-11,2.833844219769444e-08,0.0
Silicon,60,3085618054759.1343,0.5907821144077051,4.0624003779473696e-11,7.291711834580767e-08,0.0
Diamond,60,4679853826769.903,0.9321223867194708,4.2426927430517096e-11,1.0144643066295374e-07,13981.835800792061
Diamond,60,59803406018.9183,0.6778320517128734,3.08525271765151e-11,9.42713148865614e-10,10167.4807756931
Silicon,60,866752599450.1934,2.3538281357213355,1.618564962442064e-10,8.160746621181881e-08,0.0
Silicon,60,4854991845527.047,0.48222766243573,3.315946421464712e-11,9.364845475252154e-08,0.0
Scintillating_Fibre,60,2049327620714.7017,0.6202615583906061,9.464482510688202e-11,8.474127624516094e-08,4962.0924671248495
GaN,60,2145983769190.4648,0.2823295868571956,7.355167763753849e-12,3.029373554788957e-08,3387.955042286347
GaN,60,4057151107004.379,1.3258083137275547,3.453957014777258e-11,2.689502333857679e-07,15909.699764730656
Scintillating_Fibre,60,2076186341753.109,0.5010446344390883,7.645368499101128e-11,6.935080177540763e-08,4008.3570755127066
GaN,60,3995838374039.758,0.34452611944080846,8.975493626758935e-12,6.883353444602938e-08,4134.313433289702
Diamond,60,54013826318.647705,1.0443415600491055,4.753474888293965e-11,1.3118345032985578e-09,15665.123400736582
Silicon,60,3759602354481.2,0.48856848001425507,3.359547842528923e-11,7.347292831147579e-08,0.0
Diamond,60,123978036218.73637,1.318830632176855,6.002852449605437e-11,3.802465857730259e-09,19782.459482652826
Silicon,60,136489535277.05301,3.4550686075020285,2.3758119405869526e-10,1.8863228343531465e-08,0.0
GaN,60,754263957072.7605,2.7879125657158315,7.262988218761936e-11,1.0514109818948478e-07,33454.95078858998
Diamond,60,3732865886269.555,0.7689426231585831,3.4999559431028934e-11,6.67525508485419e-08,11534.139347378747
Scintillating_Fibre,60,1027830708452.3962,0.12160244400567236,1.8555143213048392e-11,8.332448411459537e-09,972.8195520453788
Diamond,60,3167276971574.294,0.06695143071564134,3.047393274545064e-12,4.931481970223319e-09,1004.2714607346202
Diamond,60,4484915245377.7295,1.2969023265927526,5.903042527330614e-11,1.3526737247213218e-07,19453.53489889129
Silicon,60,2701317787159.097,0.44215299058366253,3.0403805942203107e-11,4.7775829524369456e-08,0.0
Silicon,60,2070426836050.174,0.4787389559888696,3.291956997880889e-11,3.964775927767996e-08,0.0
Scintillating_Fibre,60,4187841389867.6934,0.417108053714603,6.36459220476631e-11,1.1645215809287812e-07,3336.8644297168244
Silicon,60,2534384507633.4854,0.9566412224393264,6.578160659947811e-11,9.697986774055152e-08,0.0
GaN,60,502253392993.8896,2.522242567843044,6.570872516011005e-11,6.334024438263948e-08,30266.910814116527
Scintillating_Fibre,60,3691117183839.686,0.5342991391426763,8.152794235729648e-11,1.3147738225335228e-07,4274.393113141411
Diamond,60,2997861771911.866,0.5069770561173769,2.3075809652560763e-11,3.534528222722561e-08,7604.655841760653
GaN,60,251631609839.85553,0.799829202036044,2.0836916275091207e-11,1.006311548526284e-08,9597.950424432529
Diamond,60,4583768543508.6875,0.6503357319946127,2.9600991564975244e-11,6.932531327992098e-08,9755.03597991919
GaN,60,2554728079858.6895,0.5324501906040012,1.3871236526535264e-11,6.801327265310766e-08,6389.4022872480145
GaN,60,4708593677509.351,1.336959457767327,3.483007648854725e-11,3.147599424964783e-07,16043.513493207924
GaN,60,4031457880577.7295,0.021984858721796056,5.727431048274342e-13,4.431551597368637e-09,263.8183046615527
Diamond,60,2737199426788.399,0.5214021914940824,2.3732390999090595e-11,3.319027394613529e-08,7821.032872411236
Scintillating_Fibre,60,1536106812602.425,0.48142993848952265,7.346070655706126e-11,4.9301853886968145e-08,3851.4395079161814
Diamond,60,307641927268.85516,0.028038101647122303,1.2761956163916593e-12,2.0059757273676202e-10,420.57152470683457
Diamond,60,4015649343313.09,2.0228506825663275,9.207303711915109e-11,1.8890834918762577e-07,30342.760238494913
Diamond,60,1904302474297.145,1.0569789710433732,4.8109959313246356e-11,4.680948069390573e-08,15854.6845656506
Diamond,60,4336712080405.1787,0.5033022706973145,2.2908546365506345e-11,5.075993110298608e-08,7549.534060459717
GaN,60,885520729024.5356,1.187070206202987,3.0925205576817916e-11,5.2558763720008745e-08,14244.842474435844
Diamond,60,2891710122790.4683,0.9325424346684701,4.2446046533441175e-11,6.271261391308102e-08,13988.136520027052
Silicon,60,4826860590915.695,1.6508103946181867,1.1351482395061659e-10,3.187292654742605e-07,0.0
GaN,60,4175609774702.546,0.15715414351982368,4.094133750643758e-12,3.281071889081913e-08,1885.8497222378842
GaN,60,3419339897049.5986,0.6445755193918494,1.6792292774946883e-11,1.102011395059009e-07,7734.906232702193
Scintillating_Fibre,60,1126405927670.6785,0.8328060063916455,1.270766787924349e-10,6.253850814661963e-08,6662.448051133164
Diamond,60,104671162857.7681,3.1569137519829384,1.436915930440916e-10,7.684600778179858e-09,47353.706279744074
GaN,60,1700219617197.06,0.9090321891111984,2.368184053252325e-11,7.727771802952238e-08,10908.386269334382
Scintillating_Fibre,60,3893440504605.914,0.11027213715607673,1.6826267877021235e-11,2.8622533688861864e-08,882.1770972486138
Silicon,60,3200538243055.9487,0.09143576382794712,6.287405669092718e-12,1.1705746356575062e-08,0.0
GaN,60,968459709542.1398,0.15615803541382195,4.068183433810037e-12,7.56163828097706e-09,1873.8964249658634
Diamond,60,3469348396292.9453,0.951094090834363,4.329045256968749e-11,7.673666880836963e-08,14266.411362515446
Silicon,60,2426023430495.4033,0.057275777813766186,3.938459472002571e-12,5.5580951590418225e-09,0.0
Scintillating_Fibre,60,188148879990.14685,0.7791950947578246,1.1889626637324677e-10,9.773645624833403e-09,6233.5607580625965
GaN,60,555396566946.156,2.5626974471111748,6.676264383435093e-11,7.116566821236124e-08,30752.369365334096
GaN,60,3634520597351.2,0.29670496646600886,7.729670945894473e-12,5.391901559785532e-08,3560.459597592106
Scintillating_Fibre,60,1053135035140.6771,0.01954999838185643,2.9831063245183552e-12,1.37258588219177e-09,156.39998705485144
Diamond,60,1658556555513.2275,1.5892824372160896,7.233853793349075e-11,6.13003442978322e-08,23839.236558241344
Silicon,60,4101142056159.755,0.8751186919962698,6.017586549109801e-11,1.435594428750967e-07,0.0
GaN,60,4061888202449.5645,2.721286189599284,7.089415133743383e-11,5.526780134511131e-07,32655.43427519141
GaN,60,1681604408693.8772,0.955064044092674,2.4881048945762608e-11,8.030199535656222e-08,11460.768529112087
Scintillating_Fibre,60,261618233989.15976,0.012545226288119613,1.914258157552331e-12,2.1880399643281568e-10,100.3618103049569
Silicon,60,3848242082079.681,2.4306458102083015,1.6713871691843503e-10,3.7414853973896996e-07,0.0
GaN,60,4563162091712.0,0.635291045550486,1.655041637983866e-11,1.4494680081300295e-07,7623.492546605832
GaN,60,208570177998.63242,0.6839607808939898,1.7818346080207033e-11,7.132691090757155e-09,8207.529370727878
Diamond,60,4055101585264.563,0.1323247096674952,6.022954640200781e-12,1.2478840463775184e-08,1984.8706450124282
Scintillating_Fibre,60,1930664246262.0056,0.9665360896209014,1.47482361149411e-10,1.2440377806353093e-07,7732.288716967211
GaN,60,2417102404946.397,0.2916930178428828,7.599101127276586e-12,3.525259474670522e-08,3500.316214114594
GaN,60,2059872841811.4954,0.36337922055039906,9.466649098885176e-12,3.7425749384519834e-08,4360.550646604789
Silicon,60,3488727671589.458,0.9555316454152534,6.570530865456698e-11,1.3334358769758403e-07,0.0
Scintillating_Fibre,60,3565945873991.659,0.3998262112529504,6.100891039478591e-11,9.505057522207841e-08,3198.6096900236034
Silicon,60,2238976721505.878,0.043547881763701134,2.9944869186337635e-12,3.900107741592687e-09,0.0
Scintillating_Fibre,60,4820139938518.642,0.019989526372687836,3.05017327274219e-12,6.4234876280709545e-09,159.9162109815027
Silicon,60,561111203436.344,0.3607147374625048,2.480386000290455e-11,8.09604321739244e-09,0.0
GaN,60,2613899090943.733,0.0865849853025737,2.2556866951557324e-12,1.1316220718588695e-08,1039.0198236308845
Diamond,60,1736558278856.6934,1.7878572336565868,8.137696314261109e-11,7.220275070977142e-08,26817.858504848802
Silicon,60,4313397717942.5146,0.4372345552285975,3.006559912859032e-11,7.543866130914572e-08,0.0
Diamond,60,3006809139216.217,0.8108250161680491,3.690589842057173e-11,5.669758299812156e-08,12162.375242520737
Scintillating_Fibre,60,2721414569367.9995,0.9532596919685774,1.4545653459792527e-10,1.7294765427430252e-07,7626.077535748619
GaN,60,229540190063.23798,2.3907315609695248,6.228263890006753e-11,2.743844884475632e-08,28688.7787316343
Diamond,60,4337709429042.9404,0.27777346269512915,1.2643269501729602e-11,2.8020943448152773e-08,4166.601940426937
Silicon,60,2694733299765.876,0.8536837619300525,5.870193346305114e-11,9.201800242969268e-08,0.0
Scintillating_Fibre,60,913330730007.9568,0.6311482242323464,9.63060058952934e-11,3.8429804558756974e-08,5049.185793858771
Diamond,60,2038693743284.3838,0.7302801324728966,3.323977905242686e-11,3.462366364924152e-08,10954.20198709345
Scintillating_Fibre,60,4589128392442.917,0.6511681571133234,9.936081885369755e-11,1.9921961853756554e-07,5209.345256906588
Diamond,60,3320116771443.5986,1.336224176124895,6.08202173438575e-11,1.0317256505955046e-07,20043.362641873424
Silicon,60,2092880905712.4072,0.37151324843601097,2.554639898623211e-11,3.1101319354836694e-08,0.0
Diamond,60,4506506890723.482,0.7717206564029313,3.5126005718058197e-11,8.087824315798742e-08,11575.809846043969
Scintillating_Fibre,60,356748400043.64764,0.5488477232276894,8.374789001913707e-11,1.305336980860513e-08,4390.781785821515
Silicon,60,2728450280696.7974,0.33171923308192164,2.2810039521853786e-11,3.620317738459582e-08,0.0
Scintillating_Fibre,60,1888871622152.9978,0.2327505131924527,3.5515068307303226e-11,2.9309055960718062e-08,1862.0041055396216
GaN,60,3408739967474.5166,0.378533285678847,9.861438368275365e-12,6.451607699564674e-08,4542.399428146164
GaN,60,1897935014937.07,0.8026477862161304,2.0910345205199348e-11,7.61686669060659e-08,9631.773434593564
Diamond,60,942921866176.6459,1.9589373315510943,8.91639265302424e-11,4.2956391729982715e-08,29384.059973266416
GaN,60,4216394041522.79,0.14886261380180738,3.878125245219183e-12,3.138317189197245e-08,1786.3513656216885
GaN,60,2751762957342.959,0.16186128176673412,4.216762738553269e-12,2.2270193969687516e-08,1942.3353812008095
Scintillating_Fibre,60,588667903426.5375,1.482063119036042,2.2614589410068244e-10,5.8162865935249446e-08,11856.504952288336
GaN,60,206327233686.17963,0.3574010010582555,9.31090627439863e-12,3.6870779932510613e-09,4288.812012699066
Silicon,60,119712744976.22481,0.2215853623820872,1.5236894244692382e-11,1.0610636790924465e-09,0.0
GaN,60,4972395334699.316,0.5971765763360147,1.555746938331766e-11,1.484699011082455e-07,7166.1189160321765
Diamond,60,849346630253.0835,0.8793875578204873,4.0026623789455346e-11,1.7369880440030685e-08,13190.81336730731
GaN,60,1112641508662.3818,3.1320196189181986,8.159445842338795e-11,1.7424075169766615e-07,37584.235427018386
GaN,60,4494797923490.295,0.7824461584485289,2.0384058311269333e-11,1.7584686841187035e-07,9389.353901382347
Scintillating_Fibre,60,4751324475410.632,0.5328478119285065,8.13064864110109e-11,1.6878219003232763e-07,4262.782495428052
Diamond,60,4048587255854.126,0.08988043195205407,4.0910406382085794e-12,8.46252956631977e-09,1348.206479280811
Silicon,60,671693913826.5872,1.0156612567619054,6.984000653900384e-11,2.7288539387057382e-08,0.0
Scintillating_Fibre,60,1798023248300.4575,2.020967522326256,3.0837654713530294e-10,2.4224977261351884e-07,16167.740178610049
GaN,60,2712853206435.4717,0.066944266912066,1.7440124481491692e-12,9.080498457243515e-09,803.3312029447919
Scintillating_Fibre,60,1586791154228.1104,0.9685772991412651,1.477938263941097e-10,1.0246199269756758e-07,7748.618393130121
Diamond,60,3262393607757.9233,0.5320436485615855,2.42167526378523e-11,4.036594879338418e-08,7980.654728423782
Scintillating_Fibre,60,273443018293.63516,0.6129167575260853,9.352409243553746e-11,1.1173187209378728e-08,4903.334060208683
GaN,60,922666783915.0751,0.25283745673745267,6.5868474217172676e-12,1.166423615306062e-08,3034.0494808494323
GaN,60,4682794496726.818,0.07808415354610072,2.0342255142844173e-12,1.828260222536262e-08,937.0098425532087
GaN,60,3878735461229.8877,0.33810682765961625,8.808260116092423e-12,6.557134710636479e-08,4057.281931915395
Scintillating_Fibre,60,1533435470075.8547,1.2967337166039319,1.9786674533985596e-10,1.325638317522507e-07,10373.869732831456
GaN,60,2920726950199.271,0.32803404997476404,8.545847059976707e-12,4.790489451721539e-08,3936.4085996971685
Diamond,60,964006485958.4897,0.47581021169802895,2.1657204686884885e-11,1.066707279446935e-08,7137.153175470435
Silicon,60,2986370706313.583,0.2452526445548065,1.686432970183776e-11,2.929661253377647e-08,0.0
Scintillating_Fibre,60,527377418573.92584,1.9237562128096628,2.9354321228946526e-10,6.763637236514079e-08,15390.049702477303
Silicon,60,3778163820079.546,0.1764101346999803,1.213050599200062e-11,2.6660255536752993e-08,0.0
GaN,60,537624789872.53766,0.7690853877298334,2.0035987422975355e-11,2.0673968498614544e-08,9229.024652758
Scintillating_Fibre,60,3696363283041.561,0.15646072796018,2.3874118964118207e-11,3.8555712671330903e-08,1251.68582368144
GaN,60,1486576379440.4106,0.17237912577949357,4.490770532380309e-12,1.2812736834619136e-08,2068.549509353923
Diamond,60,2364051483501.6987,0.398387636776807,1.8133201815087063e-11,2.1902532179789454e-08,5975.814551652105
GaN,60,4114410920193.5806,2.6163139526736847,6.815944534462966e-11,5.382295348767719e-07,31395.767432084216
Scintillating_Fibre,60,4045392532528.9937,0.48542024291119923,7.406958140833e-11,1.3091436172075838e-07,3883.361943289594
Silicon,60,4031790942068.0596,1.6935133266611295,1.1645120951544758e-10,2.7311566762815556e-07,0.0
Diamond,60,2457440880945.8105,2.5765528132731155,1.172756075673273e-10,1.4724944686635562e-07,38648.29219909673
Scintillating_Fibre,60,174303708209.2064,0.565734247719425,8.632458066772459e-11,6.5739718158961035e-09,4525.873981755401
Silicon,60,1360961324784.445,0.6259420233757702,4.3041707768763584e-11,3.407531541486978e-08,0.0
Silicon,60,1952116376883.4739,2.5094146681195006,1.7255510699432194e-10,1.959467788011074e-07,0.0
GaN,60,1520203605854.9414,2.211140207099203,5.760397751236099e-11,1.6806916579415253e-07,26533.682485190435
Silicon,60,4451136300723.348,0.409155352948807,2.813478641148153e-11,7.284824976582834e-08,0.0
Diamond,60,4435139019391.755,0.9313991292345185,4.239400729764094e-11,9.606708420222133e-08,13970.986938517777
Diamond,60,3477337555121.725,0.29245112041481763,1.3311344775744673e-11,2.3650029396648168e-08,4386.766806222265
Diamond,60,2665541188316.4473,0.9735653829425597,4.431326662621904e-11,6.03506657616853e-08,14603.480744138395
Scintillating_Fibre,60,4821378320649.451,1.6216870966966892,2.4745091738909536e-10,5.212511340593579e-07,12973.496773573514
GaN,60,619336099970.1312,0.1104455740456251,2.8772957695027582e-12,3.4201465544189905e-09,1325.3468885475013
GaN,60,2745109576561.6494,1.0561286700293544,2.7513955000774486e-11,1.4495944630894497e-07,12673.544040352253
Silicon,60,1240826492868.9783,1.4227784911749446,9.783464562191728e-11,7.061684981336092e-08,0.0
Silicon,60,658165203230.7896,0.6373168112454598,4.3823873332242525e-11,1.6778389943830673e-08,0.0
Scintillating_Fibre,60,1658263296355.9546,2.6135397783445664,3.9879630114934256e-10,2.889291391996715e-07,20908.31822675653
Diamond,60,2494978333217.979,2.6326866986450916,1.198306242850907e-10,1.527557272388529e-07,39490.30047967638
Scintillating_Fibre,60,4710668362380.379,0.13515352305018566,2.0622883005766327e-11,4.244422833978379e-08,1081.2281844014854
Silicon,60,3461300575846.858,0.48305509727830387,3.32163611913027e-11,6.687995545500612e-08,0.0
Diamond,60,581584854515.2549,0.7814768904728434,3.5570075124368755e-11,1.0569654038434476e-08,11722.153357092651
Diamond,60,3342301376313.387,3.3587117169091,1.5287672552833585e-10,2.610657393968648e-07,50380.675753636504
Scintillating_Fibre,60,2973757081440.5864,0.33074113267810845,5.046731694802016e-11,6.556958569501371e-08,2645.9290614248675
Silicon,60,940953659576.9519,0.5239159512989262,3.6026079779060675e-11,1.9719225267418593e-08,0.0
Scintillating_Fibre,60,4863921815780.666,1.7113156306697634,2.6112720734728393e-10,5.549136953134074e-07,13690.525045358108
GaN,60,2353533046709.578,0.898375286661729,2.340421002900307e-11,1.0571779627527848e-07,10780.503439940747
GaN,60,880692180774.9548,0.5431559422745724,1.415013963566625e-11,2.3917659565133437e-08,6517.871307294869
GaN,60,3102267891053.2,1.7258805748638637,4.4962135600575366e-11,2.6770719455963016e-07,20710.566898366364
Silicon,60,592893460892.4922,4.683210956488447,3.2203205709298975e-10,1.1106580608328299e-07,0.0
GaN,60,3701202902298.405,0.5991325045217263,1.560842465194503e-11,1.1087554822985628e-07,7189.590054260715
Silicon,60,1503923034789.688,2.4901053627052168,1.712273394857959e-10,1.4979707256102827e-07,0.0
GaN,60,1672674456860.4016,0.2674873455785984,6.968502038034451e-12,2.237096252413563e-08,3209.8481469431804
GaN,60,1046427675090.1946,0.6758696657755222,1.760755871727197e-11,3.536243615107334e-08,8110.4359893062665
GaN,60,2025553082241.5735,0.043475153043916484,1.132601962665075e-12,4.403061512451458e-09,521.7018365269978
GaN,60,2584565690849.166,3.079430025587985,8.022440973002533e-11,3.979494595752738e-07,36953.16030705582
Diamond,60,1683152964575.4624,0.15575055971122828,7.089216811310674e-12,6.096558518889337e-09,2336.2583956684243
Diamond,60,4547531942856.667,0.3869698104847918,1.7613502584162603e-11,4.09245947465298e-08,5804.547157271877
Diamond,60,4111481378205.777,0.6495347317853601,2.956453285715535e-11,6.210581288914865e-08,9743.020976780403
GaN,60,1247210747171.8667,2.094568742450743,5.456709183381677e-11,1.3061843231374142e-07,25134.824909408915
GaN,60,2355486001951.305,0.32188942214785676,8.385769014257775e-12,3.7910301402273556e-08,3862.673065774281
Silicon,60,238801571689.76068,0.023288602755811714,1.6013962902706616e-12,2.224541976218532e-10,0.0
Silicon,60,2031858697966.796,0.020233797009038917,1.3913384073794837e-12,1.6444886578284108e-09,0.0
Scintillating_Fibre,60,682982217211.3584,0.5199444387452266,7.933757913036446e-11,2.3674187040062012e-08,4159.555509961812
Diamond,60,2009902201752.327,0.06613462668305387,3.0102152323595238e-12,3.0912588786590272e-09,992.019400245808
Diamond,60,4382120394916.5806,0.5052117872496042,2.299546083226054e-11,5.148602038741273e-08,7578.176808744064
GaN,60,2632836232445.5337,1.0041144191635913,2.615889496090281e-11,1.3218344121474527e-07,12049.373029963097
Scintillating_Fibre,60,3100341477584.8154,0.7177463306496971,1.0951988724193632e-10,1.483505812865041e-07,5741.970645197576
Diamond,60,3141051737304.6494,1.7792292943772854,8.098424974049429e-11,1.2996863409690926e-07,26688.439415659283
GaN,60,1411216652229.2468,0.4535327322964179,1.1815302000498778e-11,3.200164720738671e-08,5442.392787557014
Scintillating_Fibre,60,2684381937850.382,1.9380629285681314,2.957262536088846e-10,3.4683340799104714e-07,15504.503428545051
GaN,60,3877801349917.152,2.2151230968033278,5.770773858920904e-11,4.2949036675083035e-07,26581.477161639934
Scintillating_Fibre,60,2598566246837.33,0.6122662010505818,9.342482495230677e-11,1.0606761894195737e-07,4898.129608404654
GaN,60,3568144248862.535,0.41851598679186536,1.0903055995417737e-11,7.466627056642116e-08,5022.191841502385
GaN,60,1569032409895.22,0.21326362897838336,5.555881643521728e-12,1.6730877285947646e-08,2559.1635477406003
GaN,60,3669548881409.9487,0.4501324854419841,1.1726719764641269e-11,8.258915792199564e-08,5401.589825303809
Silicon,60,3033924866682.417,1.3909713242637922,9.564748653686535e-11,1.6880409958104366e-07,0.0
Diamond,60,2083809564856.0325,0.5103713858328732,2.3230307583912297e-11,2.4732948265752786e-08,7655.570787493099
GaN,60,656962058851.9897,0.12569757047300548,3.274636316429917e-12,4.1289267345319375e-09,1508.3708456760658
GaN,60,519968764794.3867,1.6764522674823419,4.367444380349363e-11,4.3585140737977106e-08,20117.427209788104
Scintillating_Fibre,60,3455329615736.912,0.5957752208464352,9.090848984149917e-11,1.372399843275258e-07,4766.201766771482
Diamond,60,3826875483185.366,3.0031408104876802,1.3669239044736225e-10,2.6727083581880774e-07,45047.112157315205
Diamond,60,3391929700518.898,3.584177671021385,1.6313914150446145e-10,2.8272741149474625e-07,53762.665065320776
GaN,60,3989610055066.161,0.17885745081083504,4.659541960001687e-12,3.567857420892043e-08,2146.2894097300205
Scintillating_Fibre,60,1698109876673.6895,0.2733577940281003,4.171127527961349e-11,3.094610466032328e-08,2186.862352224802
GaN,60,1093020034567.2435,0.5402099296488916,1.4073390976989612e-11,2.9523013798919984e-08,6482.519155786699
GaN,60,3242055110246.0273,0.21835758288507895,5.688587839785623e-12,3.539636587267704e-08,2620.2909946209475
Diamond,60,3445853434788.7983,0.741793356268714,3.3763820441665007e-11,5.944444615353626e-08,11126.90034403071
Scintillating_Fibre,60,3716973775951.733,0.2759718930090157,4.211015690868426e-11,6.838535261428459e-08,2207.7751440721254
Scintillating_Fibre,60,4955265330376.794,0.024783357756507404,3.781657155268669e-12,8.187207564076397e-09,198.26686205205922
Scintillating_Fibre,60,948098374326.6156,0.5382945713941063,8.213759965678182e-11,3.4023747203172965e-08,4306.356571152851
Silicon,60,3311267935464.552,1.4500038793216226,9.970674744083765e-11,1.92054054075876e-07,0.0
GaN,60,3952408578680.4287,1.1427764951912005,2.9771278781551836e-11,2.2583598115540272e-07,13713.317942294407
Scintillating_Fibre,60,3339077098504.1274,0.6132025511918043,9.356770128271285e-11,1.3650203969525727e-07,4905.620409534435
Silicon,60,239885156680.58328,0.026068985414167897,1.7925839935996362e-12,2.501425060232603e-10,0.0
GaN,60,4966830589520.253,0.0558646273259834,1.4553689204738875e-12,1.387350699374217e-08,670.3755279118008
Silicon,60,615645903497.6122,2.250616372880208,1.5475933649361424e-10,5.542331001233419e-08,0.0
GaN,60,1407750712279.2952,0.9362663375476302,2.4391336596618898e-11,6.590148017829017e-08,11235.196050571563
Diamond,60,4039149877650.5337,0.16619697029546765,7.564700621249784e-12,1.5611499354298318e-08,2492.954554432015
GaN,60,1195217568235.6572,0.14037312738017604,3.6569596296905765e-12,8.388821397648409e-09,1684.4775285621126
Diamond,60,1656037699217.7039,0.5174542541760311,2.3552694799879358e-11,1.992845936130436e-08,7761.8138126404665
GaN,60,4440764732757.68,0.30537845894332155,7.955630233330259e-12,6.780569453096957e-08,3664.5415073198587
Silicon,60,646168425036.5923,0.9578855950136194,6.586717350295797e-11,2.4758217051807584e-08,0.0
Silicon,60,4444852918546.196,0.5295950695021212,3.6416593495918823e-11,9.415888761296717e-08,0.0
GaN,60,1121281134143.5815,0.5004825316817648,1.3038424432681136e-11,2.8059081037159014e-08,6005.790380181178
Silicon,60,3763050520157.9043,0.3079440042595565,2.117518131950971e-11,4.6352353816337274e-08,0.0
Silicon,60,608565179237.5394,0.5320827559420844,3.65876545028021e-11,1.2952281509563943e-08,0.0
GaN,60,1032807444500.3651,0.1556230529869257,4.054246228204758e-12,8.036432383038583e-09,1867.4766358431084
Silicon,60,1281860962491.8062,0.044228708130490665,3.041302643455345e-12,2.2678021749567974e-09,0.0
GaN,60,4466420255660.218,2.003349384741074,5.219067182511308e-11,4.473900135585984e-07,24040.19261689289
Diamond,60,4494657899713.689,2.964443754696423,1.3493103678691803e-10,3.0986419861170203e-07,44466.656320446345
Scintillating_Fibre,60,425492009438.77155,1.5365218386111812,2.3445567232248207e-10,4.358518431048182e-08,12292.17470888945
Scintillating_Fibre,60,3669518190659.5073,1.9638941439102688,2.9966780185620517e-10,4.804363523738941e-07,15711.153151282151
Silicon,60,813312314120.0,0.948491291708508,6.522119217809173e-11,3.0856785895284587e-08,0.0
Diamond,60,2179585525724.405,0.447879008315505,2.038587470292431e-11,2.2702107065122677e-08,6718.185124732575
Scintillating_Fibre,60,1248068613311.1367,0.3062828642873999,4.6735264714665365e-11,2.548413531414256e-08,2450.2629142991996
Diamond,60,1827938289821.055,1.3148408030867103,5.984692153095072e-11,5.589413602282009e-08,19722.612046300655
GaN,60,1154827243161.7043,1.077435239116489,2.8069027502563517e-11,6.221257834370833e-08,12929.222869397867
GaN,60,794594222063.812,0.8474081264571054,2.207642848856984e-11,3.366728005063681e-08,10168.897517485264
GaN,60,1727880251192.8845,0.8372502032691359,2.1811797246727546e-11,7.233340457679843e-08,10047.00243922963
Diamond,60,1705729519254.7566,1.2514932849162668,5.696356565986205e-11,4.9644396261180927e-08,18772.399273744002
Scintillating_Fibre,60,2792861615231.8926,1.8119218151709908,2.764785613172055e-10,3.373631258261571e-07,14495.374521367927
Diamond,60,803632188448.064,0.7561872527319787,3.4418979902901186e-11,1.4132474809058823e-08,11342.808790979681
Diamond,60,4962163545380.962,1.5611810561718145,7.105946206185676e-11,1.80158970341282e-07,23417.715842577218
Silicon,60,2589124042431.214,0.5029351041993797,3.4583371898976916e-11,5.208645480261047e-08,0.0
Scintillating_Fibre,60,3836104638007.8936,0.18681844756443325,2.8506360030360345e-11,4.777700754449046e-08,1494.547580515466
Diamond,60,138501310714.38715,1.503782098977929,6.844686373126301e-11,4.8436230636575675e-09,22556.731484668933
Diamond,60,1563984513164.4775,0.3104260263695343,1.4129499174111946e-11,1.1290732505235801e-08,4656.390395543015
Diamond,60,2669075617155.649,2.139266130688545,9.737185821780037e-11,1.3278751320994664e-07,32088.991960328174
GaN,60,1761288190000.8547,2.1180211985490547,5.51780683559565e-11,1.8652228615879526e-07,25416.254382588657
Silicon,60,4701768622435.719,1.0877050004804205,7.479395698153305e-11,2.045654896690108e-07,0.0
Diamond,60,1142296328679.8657,0.0828850694497492,3.772636379857931e-12,2.2018444310424238e-09,1243.276041746238
GaN,60,3346566880401.4287,0.3751359639521156,9.772932336988628e-12,6.277087963048073e-08,4501.631567425387
GaN,60,1602517884557.5874,0.5499062798573545,1.432599745466433e-11,4.406173241509703e-08,6598.875358288255
Scintillating_Fibre,60,2177554660920.3914,0.6071962124698763,9.265120263761775e-11,8.81468628371325e-08,4857.56969975901
Diamond,60,2677177250698.047,2.377759695825369,1.0822724515504233e-10,1.4803916663466015e-07,35666.39543738054
Diamond,60,1735114169022.709,1.3049772447255326,5.939796710097596e-11,5.2657779245941555e-08,19574.65867088299
Diamond,60,1916454484688.7046,2.242572291347581,1.020739907315701e-10,9.994855174399294e-08,33638.58437021372
